RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
151,3082,2024-05-15 05:36:18.9694159,7036,Info,Service Control Manager,System,744,2664,DC01.forela.local,0,,Service started or stopped,,,Name: AppX Deployment Service (AppXSVC) | AppX Deployment Service (AppXSVC),Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""AppX Deployment Service (AppXSVC)""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""41-00-70-00-70-00-58-00-53-00-76-00-63-00-2F-00-34-00-00-00""}}"
152,3083,2024-05-15 05:36:31.2696822,7001,Info,Microsoft-Windows-Winlogon,System,672,788,DC01.forela.local,0,S-1-5-18,User logon,,,UserSID: S-1-5-21-3239415629-1862073780-2394361899-500,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,0x2000200000000000,0,"{""EventData"":{""Data"":[{""@Name"":""TSId"",""#text"":""1""},{""@Name"":""UserSid"",""#text"":""S-1-5-21-3239415629-1862073780-2394361899-500""}]}}"
153,3084,2024-05-15 05:36:31.2847167,16,Info,Microsoft-Windows-Kernel-General,System,1604,1884,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""HiveNameLength"",""#text"":""37""},{""@Name"":""HiveName"",""#text"":""\\??\\C:\\Users\\Administrator\\ntuser.dat""},{""@Name"":""KeysUpdated"",""#text"":""1022""},{""@Name"":""DirtyPages"",""#text"":""108""}]}}"
154,3085,2024-05-15 05:36:31.3038525,16,Info,Microsoft-Windows-Kernel-General,System,1604,1884,DC01.forela.local,0,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""HiveNameLength"",""#text"":""71""},{""@Name"":""HiveName"",""#text"":""\\??\\C:\\Users\\Administrator\\AppData\\Local\\Microsoft\\Windows\\UsrClass.dat""},{""@Name"":""KeysUpdated"",""#text"":""537""},{""@Name"":""DirtyPages"",""#text"":""111""}]}}"
155,3086,2024-05-15 05:36:31.4846904,7036,Info,Service Control Manager,System,744,2664,DC01.forela.local,0,,Service started or stopped,,,Name: Windows Push Notifications User Service_8f1a3 | Windows Push Notifications User Service_8f1a3,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Windows Push Notifications User Service_8f1a3""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""57-00-70-00-6E-00-55-00-73-00-65-00-72-00-53-00-65-00-72-00-76-00-69-00-63-00-65-00-5F-00-38-00-66-00-31-00-61-00-33-00-2F-00-34-00-00-00""}}"
156,3087,2024-05-15 05:36:31.5003183,7036,Info,Service Control Manager,System,744,2664,DC01.forela.local,0,,Service started or stopped,,,Name: Connected Devices Platform User Service_8f1a3 | Connected Devices Platform User Service_8f1a3,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Connected Devices Platform User Service_8f1a3""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""43-00-44-00-50-00-55-00-73-00-65-00-72-00-53-00-76-00-63-00-5F-00-38-00-66-00-31-00-61-00-33-00-2F-00-34-00-00-00""}}"
157,3088,2024-05-15 05:36:31.5003183,7036,Info,Service Control Manager,System,744,2664,DC01.forela.local,0,,Service started or stopped,,,Name: Touch Keyboard and Handwriting Panel Service | Touch Keyboard and Handwriting Panel Service,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Touch Keyboard and Handwriting Panel Service""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""54-00-61-00-62-00-6C-00-65-00-74-00-49-00-6E-00-70-00-75-00-74-00-53-00-65-00-72-00-76-00-69-00-63-00-65-00-2F-00-34-00-00-00""}}"
158,3089,2024-05-15 05:36:31.5317638,7036,Info,Service Control Manager,System,744,2664,DC01.forela.local,0,,Service started or stopped,,,Name: Web Account Manager | Web Account Manager,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Web Account Manager""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""54-00-6F-00-6B-00-65-00-6E-00-42-00-72-00-6F-00-6B-00-65-00-72-00-2F-00-34-00-00-00""}}"
159,3090,2024-05-15 05:36:31.6412183,7036,Info,Service Control Manager,System,744,2664,DC01.forela.local,0,,Service started or stopped,,,Name: CNG Key Isolation | CNG Key Isolation,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""CNG Key Isolation""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""4B-00-65-00-79-00-49-00-73-00-6F-00-2F-00-34-00-00-00""}}"
160,3091,2024-05-15 05:36:31.6412183,7036,Info,Service Control Manager,System,744,2664,DC01.forela.local,0,,Service started or stopped,,,Name: Capability Access Manager Service | Capability Access Manager Service,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Capability Access Manager Service""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""63-00-61-00-6D-00-73-00-76-00-63-00-2F-00-34-00-00-00""}}"
161,3092,2024-05-15 05:36:31.7035849,7036,Info,Service Control Manager,System,744,2664,DC01.forela.local,0,,Service started or stopped,,,Name: Connected Devices Platform Service | Connected Devices Platform Service,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Connected Devices Platform Service""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""43-00-44-00-50-00-53-00-76-00-63-00-2F-00-34-00-00-00""}}"
162,3093,2024-05-15 05:36:31.7347554,10016,Warning,Microsoft-Windows-DistributedCOM,System,488,524,DC01.forela.local,0,S-1-5-21-3239415629-1862073780-2394361899-500,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""application-specific""},{""@Name"":""param2"",""#text"":""Local""},{""@Name"":""param3"",""#text"":""Launch""},{""@Name"":""param4"",""#text"":""{21B896BF-008D-4D01-A27B-26061B960DD7}""},{""@Name"":""param5"",""#text"":""{03E09F3B-DCE4-44FE-A9CF-82D050827E1C}""},{""@Name"":""param6"",""#text"":""FORELA""},{""@Name"":""param7"",""#text"":""Administrator""},{""@Name"":""param8"",""#text"":""S-1-5-21-3239415629-1862073780-2394361899-500""},{""@Name"":""param9"",""#text"":""LocalHost (Using LRPC)""},{""@Name"":""param10"",""#text"":""Unavailable""},{""@Name"":""param11"",""#text"":""Unavailable""}]}}"
163,3094,2024-05-15 05:36:35.6880479,7036,Info,Service Control Manager,System,744,2664,DC01.forela.local,0,,Service started or stopped,,,Name: Windows Modules Installer | Windows Modules Installer,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Windows Modules Installer""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""54-00-72-00-75-00-73-00-74-00-65-00-64-00-49-00-6E-00-73-00-74-00-61-00-6C-00-6C-00-65-00-72-00-2F-00-34-00-00-00""}}"
164,3095,2024-05-15 05:36:35.9849721,7036,Info,Service Control Manager,System,744,2664,DC01.forela.local,0,,Service started or stopped,,,Name: Network Setup Service | Network Setup Service,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Network Setup Service""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""4E-00-65-00-74-00-53-00-65-00-74-00-75-00-70-00-53-00-76-00-63-00-2F-00-34-00-00-00""}}"
165,3096,2024-05-15 05:36:49.1375132,7036,Info,Service Control Manager,System,744,2664,DC01.forela.local,0,,Service started or stopped,,,Name: Application Information | Application Information,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Application Information""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""41-00-70-00-70-00-69-00-6E-00-66-00-6F-00-2F-00-34-00-00-00""}}"
166,3097,2024-05-15 05:36:49.2157167,7036,Info,Service Control Manager,System,744,2916,DC01.forela.local,0,,Service started or stopped,,,Name: Function Discovery Provider Host | Function Discovery Provider Host,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Function Discovery Provider Host""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""66-00-64-00-50-00-48-00-6F-00-73-00-74-00-2F-00-34-00-00-00""}}"
167,3098,2024-05-15 05:36:49.4502148,7036,Info,Service Control Manager,System,744,1064,DC01.forela.local,0,,Service started or stopped,,,Name: Function Discovery Resource Publication | Function Discovery Resource Publication,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Function Discovery Resource Publication""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""46-00-44-00-52-00-65-00-73-00-50-00-75-00-62-00-2F-00-34-00-00-00""}}"
168,3099,2024-05-15 05:36:54.6222747,7036,Info,Service Control Manager,System,744,2916,DC01.forela.local,0,,Service started or stopped,,,Name: Update Orchestrator Service | Update Orchestrator Service,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Update Orchestrator Service""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""55-00-73-00-6F-00-53-00-76-00-63-00-2F-00-34-00-00-00""}}"
169,3100,2024-05-15 05:36:54.9186771,7036,Info,Service Control Manager,System,744,2916,DC01.forela.local,0,,Service started or stopped,,,Name: Network Connections | Network Connections,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Network Connections""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""4E-00-65-00-74-00-6D-00-61-00-6E-00-2F-00-34-00-00-00""}}"
170,3101,2024-05-15 05:37:18.7884080,7036,Info,Service Control Manager,System,744,2916,DC01.forela.local,0,,Service started or stopped,,,Name: Windows Update Medic Service | Windows Update Medic Service,Status: stopped,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Windows Update Medic Service""},{""@Name"":""param2"",""#text"":""stopped""}],""Binary"":""57-00-61-00-61-00-53-00-4D-00-65-00-64-00-69-00-63-00-53-00-76-00-63-00-2F-00-31-00-00-00""}}"
171,3102,2024-05-15 05:37:28.6634485,7036,Info,Service Control Manager,System,744,2664,DC01.forela.local,1,,Service started or stopped,,,Name: Diagnostic Policy Service | Diagnostic Policy Service,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Diagnostic Policy Service""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""44-00-50-00-53-00-2F-00-34-00-00-00""}}"
172,3103,2024-05-15 05:37:28.8200394,7036,Info,Service Control Manager,System,744,2668,DC01.forela.local,1,,Service started or stopped,,,Name: Microsoft Edge Update Service (edgeupdate) | Microsoft Edge Update Service (edgeupdate),Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Microsoft Edge Update Service (edgeupdate)""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""65-00-64-00-67-00-65-00-75-00-70-00-64-00-61-00-74-00-65-00-2F-00-34-00-00-00""}}"
173,3104,2024-05-15 05:37:28.8200394,7036,Info,Service Control Manager,System,744,2668,DC01.forela.local,1,,Service started or stopped,,,Name: Microsoft Edge Update Service (edgeupdate) | Microsoft Edge Update Service (edgeupdate),Status: stopped,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Microsoft Edge Update Service (edgeupdate)""},{""@Name"":""param2"",""#text"":""stopped""}],""Binary"":""65-00-64-00-67-00-65-00-75-00-70-00-64-00-61-00-74-00-65-00-2F-00-31-00-00-00""}}"
174,3105,2024-05-15 05:37:28.9917609,7036,Info,Service Control Manager,System,744,2668,DC01.forela.local,1,,Service started or stopped,,,Name: Program Compatibility Assistant Service | Program Compatibility Assistant Service,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Program Compatibility Assistant Service""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""50-00-63-00-61-00-53-00-76-00-63-00-2F-00-34-00-00-00""}}"
175,3106,2024-05-15 05:37:31.3819580,7036,Info,Service Control Manager,System,744,2664,DC01.forela.local,1,,Service started or stopped,,,Name: User Access Logging Service | User Access Logging Service,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""User Access Logging Service""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""55-00-41-00-4C-00-53-00-56-00-43-00-2F-00-34-00-00-00""}}"
176,3107,2024-05-15 05:37:31.4913155,7036,Info,Service Control Manager,System,744,2664,DC01.forela.local,1,,Service started or stopped,,,Name: Clipboard User Service_8f1a3 | Clipboard User Service_8f1a3,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Clipboard User Service_8f1a3""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""63-00-62-00-64-00-68-00-73-00-76-00-63-00-5F-00-38-00-66-00-31-00-61-00-33-00-2F-00-34-00-00-00""}}"
177,3108,2024-05-15 05:37:38.1008126,7036,Info,Service Control Manager,System,744,1064,DC01.forela.local,1,,Service started or stopped,,,Name: Software Protection | Software Protection,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Software Protection""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""73-00-70-00-70-00-73-00-76-00-63-00-2F-00-34-00-00-00""}}"
178,3109,2024-05-15 05:37:49.1165109,7036,Info,Service Control Manager,System,744,1064,DC01.forela.local,1,,Service started or stopped,,,Name: WMI Performance Adapter | WMI Performance Adapter,Status: stopped,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""WMI Performance Adapter""},{""@Name"":""param2"",""#text"":""stopped""}],""Binary"":""77-00-6D-00-69-00-41-00-70-00-53-00-72-00-76-00-2F-00-31-00-00-00""}}"
179,3110,2024-05-15 05:37:58.9397196,7036,Info,Service Control Manager,System,744,2664,DC01.forela.local,1,,Service started or stopped,,,Name: Windows Update Medic Service | Windows Update Medic Service,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Windows Update Medic Service""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""57-00-61-00-61-00-53-00-4D-00-65-00-64-00-69-00-63-00-53-00-76-00-63-00-2F-00-34-00-00-00""}}"
180,3111,2024-05-15 05:37:58.9397196,7036,Info,Service Control Manager,System,744,2664,DC01.forela.local,1,,Service started or stopped,,,Name: Delivery Optimization | Delivery Optimization,Status: running,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Delivery Optimization""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""44-00-6F-00-53-00-76-00-63-00-2F-00-34-00-00-00""}}"
181,3112,2024-05-15 05:38:12.4677214,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4528,4852,DC01.forela.local,1,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""Windows Malicious Software Removal Tool x64 - v5.124 (KB890830)""},{""@Name"":""updateGuid"",""#text"":""31019f7c-2645-4f7a-8fa5-e1f3db4c4b9c""},{""@Name"":""updateRevisionNumber"",""#text"":""200""}]}}"
182,3113,2024-05-15 05:38:12.4677227,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4528,4852,DC01.forela.local,1,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""2024-05 Cumulative Update for .NET Framework 3.5, 4.8 and 4.8.1 for Microsoft server operating system version 21H2 for x64 (KB5038282)""},{""@Name"":""updateGuid"",""#text"":""b9c6a7ec-27ec-4938-b472-210255dab739""},{""@Name"":""updateRevisionNumber"",""#text"":""200""}]}}"
183,3114,2024-05-15 05:38:12.4677234,44,Info,Microsoft-Windows-WindowsUpdateClient,System,4528,4852,DC01.forela.local,1,S-1-5-18,,,,,,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,0x8000000000002004,0,"{""EventData"":{""Data"":[{""@Name"":""updateTitle"",""#text"":""2024-05 Cumulative Update for Microsoft server operating system version 21H2 for x64-based Systems (KB5037782)""},{""@Name"":""updateGuid"",""#text"":""b1da1a22-1866-4d05-9346-a68d6788962e""},{""@Name"":""updateRevisionNumber"",""#text"":""1""}]}}"
184,3115,2024-05-15 05:38:29.6586576,7036,Info,Service Control Manager,System,744,2668,DC01.forela.local,1,,Service started or stopped,,,Name: VMware Snapshot Provider | VMware Snapshot Provider,Status: stopped,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""VMware Snapshot Provider""},{""@Name"":""param2"",""#text"":""stopped""}],""Binary"":""76-00-6D-00-76-00-73-00-73-00-2F-00-31-00-00-00""}}"
185,3116,2024-05-15 05:38:29.7208553,7036,Info,Service Control Manager,System,744,2668,DC01.forela.local,1,,Service started or stopped,,,Name: Volume Shadow Copy | Volume Shadow Copy,Status: stopped,,,,,,False,C:\Users\quentin\Documents\repo\writeups\CrownJewel-2\too\SYSTEM.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Volume Shadow Copy""},{""@Name"":""param2"",""#text"":""stopped""}],""Binary"":""56-00-53-00-53-00-2F-00-31-00-00-00""}}"
